# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31570845903901
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] cpumask_next
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] __switch_to
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] uncharge_page
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] cpumask_next
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3099     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] mempool_free
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]            [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]            [k] account_process_tick
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] can_migrate_task
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]            [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] idr_find
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]            [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]            [k] native_sched_clock
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]            [k] sched_clock_cpu
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] sched_clock_cpu
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] drain_local_pages_wq
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] drain_pages
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] drain_pages_zone
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] drain_local_pages_wq
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] drain_pages
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] drain_pages_zone
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  kworker/54:2-mm  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]            [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]            [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]            [k] __mod_zone_page_state
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  migration/65     [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/65     [kernel.vmlinux]            [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] __calc_delta
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]            [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]            [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] available_idle_cpu
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]            [k] sched_clock_cpu
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]            [k] __update_load_avg_se
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] __list_del_entry_valid
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] sched_clock_cpu
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  migration/73     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  migration/73     [kernel.vmlinux]            [k] cpumask_next_and
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] hrtimer_active
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] current_time
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] part_stat_read_all.isra.0
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] dev_attr_show
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] part_stat_show
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] sysfs_kf_seq_show
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]            [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] up_read
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]            [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]            [k] sched_clock_cpu
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  rcu_sched        [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]            [k] current_time
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  migration/65     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  migration/65     [kernel.vmlinux]            [k] cpumask_next_and
     0.00%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] tick_sched_timer
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] balance_fair
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] put_prev_task_balance
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  migration/11     [kernel.vmlinux]            [k] smpboot_thread_fn
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] balance_fair
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] put_prev_task_balance
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  migration/27     [kernel.vmlinux]            [k] smpboot_thread_fn
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] balance_fair
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] put_prev_task_balance
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  migration/55     [kernel.vmlinux]            [k] smpboot_thread_fn
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] do_syscall_64
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] entry_SYSCALL_64
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] __x64_sys_ppoll
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] do_sys_poll
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] pick_next_task_fair
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  in:imjournal     [kernel.vmlinux]            [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  rcu_sched        [kernel.vmlinux]            [k] update_rq_clock
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/53:1-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/53:1-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/53:1-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  kworker/71:1-ev  [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
