# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 43K of event 'cycles'
# Event count (approx.): 8777788382501
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.12%     0.02%  iou-wrk-3373     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.12%     0.04%  iou-wrk-3381     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.12%     0.12%  iou-wrk-3375     [kernel.vmlinux]  [k] xas_load
     0.12%     0.12%  iou-wrk-3367     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.12%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] copyout
     0.12%     0.12%  iou-wrk-3365     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.12%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] copyout
     0.12%     0.05%  iou-wrk-3385     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.12%     0.04%  iou-wrk-3348     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.12%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] shrink_page_list
     0.12%     0.02%  iou-wrk-3372     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.12%     0.07%  iou-wrk-3348     [kernel.vmlinux]  [k] _raw_spin_lock
     0.12%     0.12%  iou-wrk-3383     [kernel.vmlinux]  [k] xas_load
     0.12%     0.00%  iou-wrk-3353     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.12%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __remove_mapping
     0.12%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.12%     0.12%  iou-wrk-3355     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.12%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] copyout
     0.12%     0.11%  iou-wrk-3374     [kernel.vmlinux]  [k] xas_load
     0.12%     0.12%  iou-wrk-3350     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.12%     0.00%  iou-wrk-3350     [kernel.vmlinux]  [k] copyout
     0.12%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.12%     0.11%  iou-wrk-3347     [kernel.vmlinux]  [k] xas_load
     0.12%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.12%     0.12%  fio              [kernel.vmlinux]  [k] cpuacct_charge
     0.12%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] copyout
     0.12%     0.11%  iou-wrk-3344     [kernel.vmlinux]  [k] xas_load
     0.12%     0.02%  swapper          [kernel.vmlinux]  [k] load_balance
     0.12%     0.00%  iou-wrk-3349     [kernel.vmlinux]  [k] shrink_page_list
     0.12%     0.11%  iou-wrk-3363     [kernel.vmlinux]  [k] xas_load
     0.12%     0.01%  iou-wrk-3356     [kernel.vmlinux]  [k] __remove_mapping
     0.12%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] copyout
     0.12%     0.01%  iou-wrk-3345     [kernel.vmlinux]  [k] shrink_page_list
     0.12%     0.10%  iou-wrk-3351     [kernel.vmlinux]  [k] xas_load
     0.12%     0.03%  iou-wrk-3368     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.11%     0.11%  iou-wrk-3363     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.11%  iou-wrk-3366     [kernel.vmlinux]  [k] xas_load
     0.11%     0.00%  fio              [kernel.vmlinux]  [k] hrtimer_interrupt
     0.11%     0.00%  fio              [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.11%     0.11%  iou-wrk-3377     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] copyout
     0.11%     0.01%  iou-wrk-3368     [kernel.vmlinux]  [k] shrink_page_list
     0.11%     0.01%  iou-wrk-3373     [kernel.vmlinux]  [k] shrink_page_list
     0.11%     0.11%  iou-wrk-3358     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.11%     0.09%  iou-wrk-3349     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.07%  iou-wrk-3386     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] shrink_page_list
     0.11%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] __remove_mapping
     0.11%     0.11%  iou-wrk-3354     [kernel.vmlinux]  [k] xas_load
     0.11%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.00%  swapper          [kernel.vmlinux]  [k] psi_task_switch
     0.11%     0.05%  iou-wrk-3364     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.11%  iou-wrk-3372     [kernel.vmlinux]  [k] xas_load
     0.11%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.00%  iou-wrk-3344     [kernel.vmlinux]  [k] __remove_mapping
     0.11%     0.05%  iou-wrk-3369     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.01%  iou-wrk-3365     [kernel.vmlinux]  [k] __remove_mapping
     0.11%     0.05%  iou-wrk-3377     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.11%  swapper          [kernel.vmlinux]  [k] psi_group_change
     0.11%     0.06%  iou-wrk-3365     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.02%  swapper          [kernel.vmlinux]  [k] menu_select
     0.11%     0.11%  iou-wrk-3372     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] copyout
     0.11%     0.11%  iou-wrk-3348     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] copyout
     0.11%     0.00%  swapper          [kernel.vmlinux]  [k] newidle_balance
     0.11%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] shrink_page_list
     0.11%     0.05%  iou-wrk-3375     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.05%  iou-wrk-3353     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.09%  iou-wrk-3348     [kernel.vmlinux]  [k] xas_load
     0.11%     0.10%  iou-wrk-3357     [kernel.vmlinux]  [k] xas_load
     0.11%     0.10%  fio              [kernel.vmlinux]  [k] clear_buddies
     0.11%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] __remove_mapping
     0.11%     0.10%  iou-wrk-3365     [kernel.vmlinux]  [k] xas_load
     0.10%     0.10%  iou-wrk-3351     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.10%     0.00%  iou-wrk-3351     [kernel.vmlinux]  [k] copyout
     0.10%     0.10%  iou-wrk-3373     [kernel.vmlinux]  [k] xas_load
     0.10%     0.01%  iou-wrk-3349     [kernel.vmlinux]  [k] copy_page_to_iter
     0.10%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] copyout
     0.10%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] shrink_page_list
     0.10%     0.09%  iou-wrk-3370     [kernel.vmlinux]  [k] xas_load
     0.10%     0.10%  iou-wrk-3346     [kernel.vmlinux]  [k] xas_load
     0.10%     0.09%  fio              [kernel.vmlinux]  [k] place_entity
     0.10%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] __remove_mapping
     0.10%     0.10%  fio              [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.10%     0.10%  iou-wrk-3346     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.10%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.10%     0.10%  iou-wrk-3354     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.10%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] copyout
     0.10%     0.06%  iou-wrk-3370     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.05%  iou-wrk-3385     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.00%  fio              [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.10%     0.09%  fio              [kernel.vmlinux]  [k] set_next_buddy
     0.10%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] __remove_mapping
     0.10%     0.10%  iou-wrk-3362     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.10%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] copyout
     0.10%     0.09%  iou-wrk-3350     [kernel.vmlinux]  [k] xas_load
     0.10%     0.09%  iou-wrk-3368     [kernel.vmlinux]  [k] xas_load
     0.10%     0.10%  iou-wrk-3368     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.10%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] copyout
     0.10%     0.02%  iou-wrk-3384     [kernel.vmlinux]  [k] pick_next_task_fair
     0.10%     0.04%  iou-wrk-3359     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] shrink_page_list
     0.10%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] copy_page_to_iter
     0.10%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] shrink_page_list
     0.10%     0.02%  iou-wrk-3349     [kernel.vmlinux]  [k] pick_next_task_fair
     0.10%     0.04%  iou-wrk-3366     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.08%  fio              [kernel.vmlinux]  [k] ttwu_queue_wakelist
     0.10%     0.05%  iou-wrk-3357     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] __remove_mapping
     0.10%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] __remove_mapping
     0.10%     0.10%  iou-wrk-3349     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.10%     0.00%  iou-wrk-3349     [kernel.vmlinux]  [k] copyout
     0.09%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] copy_page_to_iter
     0.09%     0.08%  iou-wrk-3379     [kernel.vmlinux]  [k] xas_load
     0.09%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] copy_page_to_iter
     0.09%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.09%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] xas_store
     0.09%     0.09%  iou-wrk-3381     [kernel.vmlinux]  [k] xas_load
     0.09%     0.09%  iou-wrk-3362     [kernel.vmlinux]  [k] xas_load
     0.09%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.05%  iou-wrk-3344     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.01%  iou-wrk-3362     [kernel.vmlinux]  [k] dequeue_task_fair
     0.09%     0.01%  fio              [kernel.vmlinux]  [k] tick_sched_timer
     0.09%     0.04%  iou-wrk-3345     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.04%  iou-wrk-3384     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.09%  iou-wrk-3360     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.09%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] copyout
     0.09%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.09%  iou-wrk-3345     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.09%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] copyout
     0.09%     0.01%  iou-wrk-3379     [kernel.vmlinux]  [k] pick_next_task_fair
     0.09%     0.05%  iou-wrk-3362     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.05%  fio              [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.09%     0.00%  iou-wrk-3350     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.05%  iou-wrk-3376     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.09%  iou-wrk-3385     [kernel.vmlinux]  [k] xas_load
     0.09%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.09%     0.06%  iou-wrk-3372     [kernel.vmlinux]  [k] __io_free_req
     0.09%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] io_wq_free_work
     0.09%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] copyout
     0.09%     0.01%  iou-wrk-3352     [kernel.vmlinux]  [k] dequeue_task_fair
     0.09%     0.09%  iou-wrk-3356     [kernel.vmlinux]  [k] xas_load
     0.09%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.03%  iou-wrk-3364     [kernel.vmlinux]  [k] pick_next_task_fair
     0.09%     0.05%  iou-wrk-3352     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.01%  iou-wrk-3374     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.09%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] lru_cache_add
     0.09%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.04%  iou-wrk-3346     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.04%  iou-wrk-3372     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.01%  iou-wrk-3354     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.09%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] lru_cache_add
     0.09%     0.01%  iou-wrk-3370     [kernel.vmlinux]  [k] psi_task_switch
     0.09%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.09%     0.02%  iou-wrk-3362     [kernel.vmlinux]  [k] pick_next_task_fair
     0.09%     0.08%  fio              [kernel.vmlinux]  [k] import_single_range
     0.09%     0.09%  iou-wrk-3374     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.09%     0.00%  iou-wrk-3352     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.01%  kswapd0          [kernel.vmlinux]  [k] free_unref_page_list
     0.09%     0.09%  iou-wrk-3373     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.09%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] copy_page_to_iter
     0.09%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] copyout
     0.09%     0.05%  iou-wrk-3358     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.09%     0.04%  iou-wrk-3363     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.06%  iou-wrk-3351     [kernel.vmlinux]  [k] _raw_spin_lock
     0.09%     0.02%  iou-wrk-3369     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.09%     0.09%  iou-wrk-3377     [kernel.vmlinux]  [k] xas_create
     0.09%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] lru_cache_add
     0.09%     0.01%  iou-wrk-3346     [kernel.vmlinux]  [k] psi_task_switch
     0.09%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] lru_cache_add
     0.09%     0.02%  iou-wrk-3375     [kernel.vmlinux]  [k] dequeue_task_fair
     0.09%     0.00%  iou-wrk-3349     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.01%  iou-wrk-3364     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.09%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] __remove_mapping
     0.09%     0.02%  iou-wrk-3359     [kernel.vmlinux]  [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.08%  iou-wrk-3360     [kernel.vmlinux]  [k] io_wq_worker_running
     0.08%     0.04%  iou-wrk-3368     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.02%  iou-wrk-3377     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.01%  iou-wrk-3346     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.02%  iou-wrk-3376     [kernel.vmlinux]  [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.03%  iou-wrk-3363     [kernel.vmlinux]  [k] psi_task_switch
     0.08%     0.04%  iou-wrk-3379     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.05%  iou-wrk-3380     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.05%  iou-wrk-3360     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] xas_store
     0.08%     0.08%  iou-wrk-3384     [kernel.vmlinux]  [k] io_wq_worker_running
     0.08%     0.03%  iou-wrk-3356     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.05%  iou-wrk-3350     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.01%  iou-wrk-3345     [kernel.vmlinux]  [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.02%  iou-wrk-3383     [kernel.vmlinux]  [k] psi_task_switch
     0.08%     0.02%  iou-wrk-3366     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.08%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3360     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] xas_store
     0.08%     0.02%  iou-wrk-3366     [kernel.vmlinux]  [k] __add_to_page_cache_locked
     0.08%     0.01%  iou-wrk-3368     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  fio              [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.08%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] xas_store
     0.08%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.01%  iou-wrk-3352     [kernel.vmlinux]  [k] lock_timer_base
     0.08%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.05%  iou-wrk-3355     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.01%  iou-wrk-3360     [kernel.vmlinux]  [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.02%  swapper          [kernel.vmlinux]  [k] set_next_entity
     0.08%     0.04%  iou-wrk-3383     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.00%  swapper          [kernel.vmlinux]  [k] find_busiest_group
     0.08%     0.01%  iou-wrk-3348     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.02%  iou-wrk-3346     [kernel.vmlinux]  [k] pick_next_task_fair
     0.08%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] dequeue_task_fair
     0.08%     0.06%  swapper          [kernel.vmlinux]  [k] update_sd_lb_stats.constprop.0
     0.08%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] xas_store
     0.08%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.01%  iou-wrk-3374     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.08%     0.01%  iou-wrk-3383     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] __remove_mapping
     0.08%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.01%  iou-wrk-3363     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.01%  iou-wrk-3345     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] psi_task_switch
     0.08%     0.01%  iou-wrk-3364     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.07%  fio              [kernel.vmlinux]  [k] wakeup_preempt_entity.isra.0
     0.08%     0.07%  fio              [kernel.vmlinux]  [k] kmalloc_slab
     0.08%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.01%  iou-wrk-3376     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.01%  iou-wrk-3361     [kernel.vmlinux]  [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3352     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.08%     0.01%  iou-wrk-3373     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.01%  iou-wrk-3349     [kernel.vmlinux]  [k] lru_cache_add
     0.08%     0.01%  iou-wrk-3349     [kernel.vmlinux]  [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.08%     0.02%  iou-wrk-3353     [kernel.vmlinux]  [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] xas_store
     0.08%     0.02%  iou-wrk-3383     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.08%     0.07%  iou-wrk-3365     [kernel.vmlinux]  [k] xas_create
     0.08%     0.05%  iou-wrk-3373     [kernel.vmlinux]  [k] _raw_spin_lock
     0.08%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.07%     0.01%  iou-wrk-3362     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.07%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] lru_cache_add
     0.07%     0.01%  iou-wrk-3386     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.02%  iou-wrk-3345     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3385     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] xa_load
     0.07%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.07%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] lru_cache_add
     0.07%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] __remove_mapping
     0.07%     0.02%  iou-wrk-3370     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.01%  fio              [kernel.vmlinux]  [k] update_process_times
     0.07%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] lru_cache_add
     0.07%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] lru_cache_add
     0.07%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.07%  fio              [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.07%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.07%     0.02%  iou-wrk-3353     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] xa_get_order
     0.07%     0.00%  iou-wrk-3353     [kernel.vmlinux]  [k] __remove_mapping
     0.07%     0.07%  iou-wrk-3370     [kernel.vmlinux]  [k] psi_group_change
     0.07%     0.02%  iou-wrk-3355     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.07%     0.00%  fio              [kernel.vmlinux]  [k] task_work_run
     0.07%     0.01%  iou-wrk-3379     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3380     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.07%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] __remove_mapping
     0.07%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.07%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] lru_cache_add
     0.07%     0.02%  iou-wrk-3363     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.07%     0.01%  iou-wrk-3359     [kernel.vmlinux]  [k] xas_store
