# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 40K of event 'cycles'
# Event count (approx.): 8276759233968
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.17%     0.06%  iou-wrk-3263     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.17%     0.16%  fio              [kernel.vmlinux]            [k] __enqueue_entity
     0.17%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] read_pages
     0.17%     0.17%  iou-wrk-3231     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.17%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] copyout
     0.17%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.17%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] __alloc_pages
     0.17%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.17%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] copy_page_to_iter
     0.17%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] shrink_lruvec
     0.17%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] shrink_lruvec
     0.17%     0.01%  iou-wrk-3244     [kernel.vmlinux]            [k] copy_page_to_iter
     0.17%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] shrink_lruvec
     0.17%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.17%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] __alloc_pages
     0.17%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] workingset_refault
     0.17%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.17%  iou-wrk-3247     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.17%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] copyout
     0.17%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] workingset_refault
     0.17%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] read_pages
     0.17%     0.17%  fio              [kernel.vmlinux]            [k] resched_curr
     0.17%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.17%  iou-wrk-3263     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.17%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] copyout
     0.17%     0.16%  fio              [kernel.vmlinux]            [k] psi_flags_change
     0.17%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] submit_bio
     0.17%     0.06%  iou-wrk-3237     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.17%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] __alloc_pages
     0.17%     0.17%  iou-wrk-3256     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.17%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] copyout
     0.17%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] workingset_refault
     0.17%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.17%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.17%     0.06%  iou-wrk-3241     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.17%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.17%     0.07%  iou-wrk-3266     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.17%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] shrink_page_list
     0.17%     0.05%  iou-wrk-3250     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.17%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] shrink_lruvec
     0.17%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] shrink_inactive_list
     0.17%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.17%  iou-wrk-3267     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.17%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] copyout
     0.16%     0.02%  iou-wrk-3257     [kernel.vmlinux]            [k] copy_page_to_iter
     0.16%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.16%     0.07%  iou-wrk-3264     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.16%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.16%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.16%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.16%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] shrink_node
     0.16%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] try_to_free_pages
     0.16%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.16%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] shrink_lruvec
     0.16%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] shrink_node
     0.16%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] try_to_free_pages
     0.16%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.16%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] workingset_refault
     0.16%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] read_pages
     0.16%     0.16%  iou-wrk-3260     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] copyout
     0.16%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.16%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] workingset_refault
     0.16%     0.16%  kswapd0          [kernel.vmlinux]            [k] __list_del_entry_valid
     0.16%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] copy_page_to_iter
     0.16%     0.16%  iou-wrk-3244     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] copyout
     0.16%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] copy_page_to_iter
     0.16%     0.02%  iou-wrk-3268     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.16%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] read_pages
     0.16%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.16%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] shrink_node
     0.16%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] try_to_free_pages
     0.16%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] read_pages
     0.16%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] workingset_refault
     0.16%     0.16%  fio              [kernel.vmlinux]            [k] __bitmap_and
     0.16%     0.05%  iou-wrk-3233     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.16%     0.16%  iou-wrk-3262     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] copyout
     0.16%     0.00%  iou-wrk-3241     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.16%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] __alloc_pages
     0.16%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __submit_bio
     0.16%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] submit_bio_noacct
     0.16%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] shrink_lruvec
     0.16%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.16%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] read_pages
     0.16%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.16%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] shrink_node
     0.16%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] try_to_free_pages
     0.16%     0.16%  iou-wrk-3254     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] copyout
     0.16%     0.06%  iou-wrk-3270     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.16%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] shrink_active_list
     0.16%     0.06%  iou-wrk-3245     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.16%     0.16%  iou-wrk-3237     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.16%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __alloc_pages
     0.16%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] workingset_refault
     0.16%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.16%     0.06%  iou-wrk-3238     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.16%     0.15%  fio              [kernel.vmlinux]            [k] memcpy_erms
     0.16%     0.14%  iou-wrk-3244     [kernel.vmlinux]            [k] xas_load
     0.16%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.16%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] shrink_node
     0.16%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] try_to_free_pages
     0.16%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.16%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.16%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] shrink_node
     0.16%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] try_to_free_pages
     0.16%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] __alloc_pages
     0.15%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.15%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] shrink_node
     0.15%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] try_to_free_pages
     0.15%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __remove_mapping
     0.15%     0.15%  fio              [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.15%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.15%  iou-wrk-3233     [kernel.vmlinux]            [k] xas_create
     0.15%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] xas_store
     0.15%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] read_pages
     0.15%     0.05%  iou-wrk-3246     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.15%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] workingset_refault
     0.15%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] pick_next_task_fair
     0.15%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.15%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] shrink_node
     0.15%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] try_to_free_pages
     0.15%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] copy_page_to_iter
     0.15%     0.05%  iou-wrk-3257     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.15%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] workingset_activation
     0.15%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] workingset_refault
     0.15%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.15%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.15%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] shrink_node
     0.15%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] try_to_free_pages
     0.15%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.15%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] shrink_node
     0.15%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] try_to_free_pages
     0.15%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.15%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] lru_note_cost
     0.15%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] read_pages
     0.15%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] read_pages
     0.15%     0.14%  iou-wrk-3258     [kernel.vmlinux]            [k] xas_load
     0.15%     0.09%  fio              [kernel.vmlinux]            [k] finish_task_switch
     0.15%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] submit_bio
     0.15%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] move_pages_to_lru
     0.15%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.00%  iou-wrk-3243     [nd_pmem]                   [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.01%  iou-wrk-3268     [kernel.vmlinux]            [k] mark_page_accessed
     0.15%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] __alloc_pages
     0.15%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.15%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] shrink_node
     0.15%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] try_to_free_pages
     0.15%     0.14%  iou-wrk-3256     [kernel.vmlinux]            [k] xas_load
     0.15%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] workingset_refault
     0.15%     0.14%  iou-wrk-3231     [kernel.vmlinux]            [k] xas_load
     0.15%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.15%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] submit_bio
     0.15%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] read_pages
     0.15%     0.14%  iou-wrk-3268     [kernel.vmlinux]            [k] xas_load
     0.15%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] shrink_lruvec
     0.15%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.15%  iou-wrk-3255     [kernel.vmlinux]            [k] rcu_qs
     0.15%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] read_pages
     0.15%     0.01%  fio              [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.15%     0.00%  iou-wrk-3241     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] read_pages
     0.15%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] submit_bio
     0.14%     0.08%  iou-wrk-3232     [kernel.vmlinux]            [k] _raw_spin_lock
     0.14%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] workingset_refault
     0.14%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.14%  iou-wrk-3257     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] copyout
     0.14%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] workingset_refault
     0.14%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] read_pages
     0.14%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.14%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] shrink_lruvec
     0.14%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] shrink_node
     0.14%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] try_to_free_pages
     0.14%     0.12%  iou-wrk-3255     [kernel.vmlinux]            [k] update_curr
     0.14%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.14%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] __submit_bio
     0.14%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] submit_bio_noacct
     0.14%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.14%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] shrink_lruvec
     0.14%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] shrink_node
     0.14%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] try_to_free_pages
     0.14%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] submit_bio
     0.14%     0.00%  iou-wrk-3241     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.14%  iou-wrk-3261     [kernel.vmlinux]            [k] __list_add_valid
     0.14%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] read_pages
     0.14%     0.14%  iou-wrk-3269     [kernel.vmlinux]            [k] xas_load
     0.14%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] submit_bio
     0.14%     0.14%  iou-wrk-3243     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] copyout
     0.14%     0.14%  iou-wrk-3243     [kernel.vmlinux]            [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3243     [nd_pmem]                   [k] pmem_do_read
     0.14%     0.05%  iou-wrk-3243     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.14%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.14%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] shrink_node
     0.14%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] try_to_free_pages
     0.14%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.14%     0.07%  iou-wrk-3244     [kernel.vmlinux]            [k] _raw_spin_lock
     0.14%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] workingset_refault
     0.14%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.14%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] dequeue_entity
     0.14%     0.13%  iou-wrk-3240     [kernel.vmlinux]            [k] xas_load
     0.14%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.14%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] lru_cache_add
     0.14%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] workingset_refault
     0.14%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.14%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] workingset_refault
     0.14%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] read_pages
     0.14%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] __submit_bio
     0.14%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] submit_bio_noacct
     0.14%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] workingset_refault
     0.14%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] submit_bio
     0.14%     0.01%  iou-wrk-3240     [nd_pmem]                   [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] read_pages
     0.14%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.13%  iou-wrk-3254     [kernel.vmlinux]            [k] xas_load
     0.13%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.13%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] shrink_node
     0.13%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] try_to_free_pages
     0.13%     0.00%  fio              [kernel.vmlinux]            [k] hrtimer_interrupt
     0.13%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.13%  fio              [kernel.vmlinux]            [k] place_entity
     0.13%     0.00%  iou-wrk-3265     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] shrink_active_list
     0.13%     0.00%  iou-wrk-3248     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3248     [kernel.vmlinux]            [k] read_pages
     0.13%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-3234     [nd_pmem]                   [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.13%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] shrink_node
     0.13%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] try_to_free_pages
     0.13%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] read_pages
     0.13%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] read_pages
     0.13%     0.13%  fio              [kernel.vmlinux]            [k] clear_buddies
     0.13%     0.00%  iou-wrk-3235     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3235     [kernel.vmlinux]            [k] read_pages
     0.13%     0.13%  iou-wrk-3236     [kernel.vmlinux]            [k] xas_load
     0.13%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] __submit_bio
     0.13%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.01%  iou-wrk-3235     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] read_pages
     0.13%     0.12%  iou-wrk-3232     [kernel.vmlinux]            [k] xas_load
     0.13%     0.01%  fio              [kernel.vmlinux]            [k] schedule
     0.13%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.08%  iou-wrk-3269     [kernel.vmlinux]            [k] _raw_spin_lock
     0.13%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.12%  iou-wrk-3260     [kernel.vmlinux]            [k] xas_load
     0.13%     0.12%  iou-wrk-3253     [kernel.vmlinux]            [k] xas_load
     0.13%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] read_pages
     0.13%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] workingset_refault
     0.13%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] shrink_lruvec
     0.13%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] submit_bio
     0.13%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] read_pages
     0.13%     0.11%  iou-wrk-3262     [kernel.vmlinux]            [k] xas_load
