# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 851K of event 'cycles'
# Event count (approx.): 78454916979610
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.21%     0.21%  iou-wrk-2969     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.21%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.21%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.21%     0.01%  iou-wrk-2970     [kernel.vmlinux]            [k] copy_page_to_iter
     0.21%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] copyout
     0.21%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.21%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.21%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.21%     0.21%  iou-wrk-2957     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.21%     0.20%  fio              [kernel.vmlinux]            [k] resched_curr
     0.21%     0.01%  iou-wrk-2972     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.21%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] copyout
     0.21%     0.08%  iou-wrk-2965     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.21%     0.01%  iou-wrk-2976     [kernel.vmlinux]            [k] copy_page_to_iter
     0.21%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.21%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] copyout
     0.21%     0.20%  iou-wrk-2984     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.21%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.21%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.21%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.21%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.20%  iou-wrk-2972     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.01%  iou-wrk-2970     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] copyout
     0.20%     0.01%  iou-wrk-2983     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.01%  iou-wrk-2992     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.08%  iou-wrk-2973     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] copyout
     0.20%     0.01%  iou-wrk-2987     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.01%  iou-wrk-2975     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.01%  iou-wrk-2956     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.20%  iou-wrk-2992     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.20%  iou-wrk-2955     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.01%  iou-wrk-2971     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.20%  iou-wrk-2965     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.01%  iou-wrk-2980     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.01%  iou-wrk-2958     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] copyout
     0.20%     0.07%  iou-wrk-2985     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.20%  iou-wrk-2981     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.01%  iou-wrk-2979     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.01%  iou-wrk-2978     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] __alloc_pages
     0.20%     0.01%  iou-wrk-2978     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.20%  iou-wrk-2977     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.07%  iou-wrk-2956     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.01%  iou-wrk-2981     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.07%  iou-wrk-2990     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.07%  iou-wrk-2959     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.20%  iou-wrk-2962     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __alloc_pages
     0.20%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] copyout
     0.20%     0.20%  iou-wrk-2974     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.07%  iou-wrk-2978     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.20%  iou-wrk-2960     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] copyout
     0.20%     0.20%  iou-wrk-2979     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.01%  iou-wrk-2965     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.20%  iou-wrk-2986     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.07%  iou-wrk-2964     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.20%  iou-wrk-2991     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.20%  iou-wrk-2966     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.20%  iou-wrk-2987     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] copyout
     0.20%     0.01%  iou-wrk-2967     [kernel.vmlinux]            [k] copy_page_to_iter
     0.20%     0.20%  iou-wrk-2989     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.07%  iou-wrk-2960     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.07%  iou-wrk-2991     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] __alloc_pages
     0.20%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] copyout
     0.20%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.20%     0.07%  iou-wrk-2982     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.20%  iou-wrk-2988     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] copyout
     0.20%     0.20%  iou-wrk-2954     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.07%  iou-wrk-2954     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] copyout
     0.20%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.20%     0.07%  iou-wrk-2972     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] __alloc_pages
     0.20%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __alloc_pages
     0.20%     0.19%  iou-wrk-2976     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.20%     0.07%  iou-wrk-2981     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.20%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __alloc_pages
     0.20%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.19%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] copyout
     0.19%     0.07%  iou-wrk-2971     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.19%     0.07%  iou-wrk-2966     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.19%  iou-wrk-2970     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] copyout
     0.19%     0.19%  iou-wrk-2975     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.07%  iou-wrk-2953     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] copyout
     0.19%     0.19%  iou-wrk-2983     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.19%     0.07%  iou-wrk-2974     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.19%  iou-wrk-2956     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.19%  iou-wrk-2958     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.19%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] copyout
     0.19%     0.19%  iou-wrk-2982     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.07%  iou-wrk-2977     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.19%  iou-wrk-2971     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.07%  iou-wrk-2969     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.19%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.19%  iou-wrk-2978     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.19%     0.19%  iou-wrk-2980     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.07%  iou-wrk-2983     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.07%  iou-wrk-2958     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.07%  iou-wrk-2979     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.07%  iou-wrk-2970     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.07%  iou-wrk-2992     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.07%  iou-wrk-2976     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.07%  iou-wrk-2984     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.19%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.07%  iou-wrk-2962     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.19%  iou-wrk-2990     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.12%  fio              [kernel.vmlinux]            [k] io_import_iovec
     0.19%     0.07%  iou-wrk-2968     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.07%  iou-wrk-2975     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.07%  iou-wrk-2957     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.19%     0.19%  fio              [kernel.vmlinux]            [k] __bitmap_and
     0.19%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.19%  iou-wrk-2967     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] copyout
     0.19%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.19%  iou-wrk-2968     [kernel.vmlinux]            [k] copy_user_enhanced_fast_string
     0.19%     0.06%  iou-wrk-2955     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.07%  iou-wrk-2986     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.07%  iou-wrk-2980     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.19%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] add_to_page_cache_lru
     0.19%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] __alloc_pages
     0.19%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.19%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.07%  iou-wrk-2989     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.18%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] _raw_spin_lock_irq
     0.18%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.16%  fio              [kernel.vmlinux]            [k] __enqueue_entity
     0.18%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __alloc_pages
     0.18%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] try_to_free_pages
     0.18%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.18%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] shrink_node
     0.18%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] try_to_free_pages
     0.18%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.18%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.18%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.07%  iou-wrk-2967     [kernel.vmlinux]            [k] filemap_get_read_batch
     0.17%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] __alloc_pages
     0.17%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] shrink_lruvec
     0.17%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] shrink_lruvec
     0.17%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  fio              [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.17%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] __alloc_pages
     0.17%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] read_pages
     0.17%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] read_pages
     0.17%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] shrink_node
     0.17%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] __alloc_pages_slowpath.constprop.0
     0.17%     0.11%  fio              [kernel.vmlinux]            [k] finish_task_switch
     0.17%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] try_to_free_pages
     0.17%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] do_try_to_free_pages
     0.17%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] shrink_node
