# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 41K of event 'cycles'
# Event count (approx.): 8192759448945
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.06%     0.06%  iou-wrk-2990     [kernel.vmlinux]            [k] psi_group_change
     0.06%     0.01%  iou-wrk-2965     [kernel.vmlinux]            [k] pick_next_task_fair
     0.06%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] pick_next_task_fair
     0.06%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] pick_next_task_fair
     0.06%     0.03%  iou-wrk-2965     [kernel.vmlinux]            [k] _raw_spin_lock
     0.06%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] lru_note_cost
     0.06%     0.06%  iou-wrk-2980     [kernel.vmlinux]            [k] psi_group_change
     0.06%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] shrink_active_list
     0.06%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __io_free_req
     0.06%     0.06%  iou-wrk-2986     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.06%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.02%  iou-wrk-2979     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.06%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.02%  iou-wrk-2958     [kernel.vmlinux]            [k] io_wq_free_work
     0.06%     0.04%  iou-wrk-2988     [kernel.vmlinux]            [k] update_load_avg
     0.06%     0.01%  iou-wrk-2971     [kernel.vmlinux]            [k] pick_next_task_fair
     0.06%     0.06%  iou-wrk-2989     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.06%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] lru_note_cost
     0.06%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] psi_task_switch
     0.06%     0.03%  iou-wrk-2960     [kernel.vmlinux]            [k] update_load_avg
     0.06%     0.03%  iou-wrk-2982     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.06%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] pick_next_task_fair
     0.06%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.06%  iou-wrk-2957     [kernel.vmlinux]            [k] psi_group_change
     0.06%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.05%  fio              [kernel.vmlinux]            [k] native_load_tls
     0.06%     0.01%  iou-wrk-2971     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.02%  iou-wrk-2978     [kernel.vmlinux]            [k] update_load_avg
     0.06%     0.06%  iou-wrk-2975     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.06%     0.00%  swapper          [kernel.vmlinux]            [k] find_busiest_group
     0.06%     0.03%  iou-wrk-2958     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.06%     0.05%  swapper          [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.06%     0.02%  iou-wrk-2975     [kernel.vmlinux]            [k] update_curr
     0.06%     0.01%  iou-wrk-2965     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.01%  iou-wrk-2983     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.06%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.06%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.06%  iou-wrk-2974     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.06%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] shrink_active_list
     0.06%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.06%  iou-wrk-2981     [kernel.vmlinux]            [k] psi_group_change
     0.06%     0.02%  iou-wrk-2967     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.06%     0.01%  iou-wrk-2984     [kernel.vmlinux]            [k] dequeue_entity
     0.06%     0.00%  swapper          [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.06%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.06%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] psi_task_switch
     0.06%     0.03%  iou-wrk-2990     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.06%     0.02%  iou-wrk-2983     [kernel.vmlinux]            [k] update_load_avg
     0.06%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] dequeue_task_fair
     0.06%     0.05%  fio              [kernel.vmlinux]            [k] rb_next
     0.06%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] psi_task_switch
     0.06%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] shrink_inactive_list
     0.06%     0.02%  iou-wrk-2963     [kernel.vmlinux]            [k] mark_page_accessed
     0.06%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.05%  kswapd0          [kernel.vmlinux]            [k] workingset_age_nonresident
     0.05%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-2992     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.01%  kswapd0          [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.05%     0.05%  iou-wrk-2966     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.05%  iou-wrk-2980     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.03%  iou-wrk-2985     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.05%  iou-wrk-2963     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-2983     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.02%  iou-wrk-2975     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] lru_note_cost
     0.05%     0.01%  iou-wrk-2960     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.01%  iou-wrk-2965     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-2970     [kernel.vmlinux]            [k] dequeue_task_fair
     0.05%     0.03%  iou-wrk-2992     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.01%  iou-wrk-2976     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.03%  iou-wrk-2992     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.02%  iou-wrk-2969     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2973     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.02%  fio              [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.05%     0.04%  fio              [kernel.vmlinux]            [k] cpus_share_cache
     0.05%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  swapper          [kernel.vmlinux]            [k] finish_task_switch
     0.05%     0.02%  iou-wrk-2984     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.05%  iou-wrk-2988     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.01%  iou-wrk-2959     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.01%  iou-wrk-2963     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.02%  iou-wrk-2955     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.01%  iou-wrk-2971     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-2984     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-2954     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-2965     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.01%  iou-wrk-2985     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.05%  iou-wrk-2961     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.01%  iou-wrk-2956     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.02%  iou-wrk-2968     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.05%  iou-wrk-2954     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  iou-wrk-2980     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.02%  iou-wrk-2991     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.00%  fio              [kernel.vmlinux]            [k] scheduler_tick
     0.05%     0.05%  iou-wrk-2968     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.02%  iou-wrk-2984     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.02%  iou-wrk-2971     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.03%  iou-wrk-2959     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.02%  iou-wrk-2955     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2979     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.02%  iou-wrk-2988     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.02%  iou-wrk-2981     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-2973     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  iou-wrk-2966     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-2991     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.01%  iou-wrk-2984     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-2960     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-2969     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.02%  iou-wrk-2975     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.05%  iou-wrk-2962     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.02%  iou-wrk-2990     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.05%  iou-wrk-2982     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.05%  iou-wrk-2974     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.01%  iou-wrk-2977     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.01%  iou-wrk-2984     [kernel.vmlinux]            [k] update_curr
     0.05%     0.02%  iou-wrk-2971     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.02%  iou-wrk-2960     [kernel.vmlinux]            [k] update_curr
     0.05%     0.05%  iou-wrk-2970     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.03%  iou-wrk-2991     [kernel.vmlinux]            [k] update_curr
     0.05%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.02%  iou-wrk-2953     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.02%  iou-wrk-2981     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2967     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  iou-wrk-2953     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] shrink_inactive_list
     0.05%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-2977     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.01%  iou-wrk-2977     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.05%  iou-wrk-2963     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-2975     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] update_load_avg
     0.05%     0.01%  iou-wrk-2974     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.01%  iou-wrk-2961     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] update_curr
     0.05%     0.01%  iou-wrk-2958     [kernel.vmlinux]            [k] update_curr
     0.05%     0.05%  iou-wrk-2981     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] psi_task_switch
     0.05%     0.01%  iou-wrk-2983     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.05%  iou-wrk-2979     [kernel.vmlinux]            [k] psi_group_change
     0.05%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2978     [kernel.vmlinux]            [k] dequeue_entity
     0.05%     0.01%  fio              [kernel.vmlinux]            [k] migrate_task_rq_fair
     0.05%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2978     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.05%     0.01%  iou-wrk-2953     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.05%  iou-wrk-2971     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.05%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-2992     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.05%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.05%     0.01%  iou-wrk-2963     [kernel.vmlinux]            [k] __io_free_req
     0.05%     0.01%  iou-wrk-2972     [kernel.vmlinux]            [k] mark_page_accessed
     0.05%     0.01%  iou-wrk-2953     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.05%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.05%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.04%     0.04%  iou-wrk-2983     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-2954     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.02%  iou-wrk-2976     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.02%  iou-wrk-2955     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.01%  iou-wrk-2987     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.01%  iou-wrk-2976     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-2985     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.01%  iou-wrk-2969     [kernel.vmlinux]            [k] update_curr
     0.04%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.02%  iou-wrk-2986     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.04%  iou-wrk-2973     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.04%  iou-wrk-2986     [kernel.vmlinux]            [k] __switch_to_asm
     0.04%     0.02%  iou-wrk-2956     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.03%  iou-wrk-2987     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] update_curr
     0.04%     0.04%  fio              [kernel.vmlinux]            [k] kmalloc_slab
     0.04%     0.01%  iou-wrk-2954     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] lru_note_cost
     0.04%     0.02%  iou-wrk-2970     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.02%  iou-wrk-2976     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.04%  iou-wrk-2977     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.01%  iou-wrk-2953     [kernel.vmlinux]            [k] update_curr
     0.04%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.04%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] shrink_inactive_list
     0.04%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.02%  iou-wrk-2991     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.04%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] shrink_inactive_list
     0.04%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] io_dismantle_req
     0.04%     0.01%  iou-wrk-2961     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.04%  iou-wrk-2979     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.04%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.04%     0.04%  iou-wrk-2980     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.04%     0.00%  swapper          [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.04%     0.02%  iou-wrk-2972     [kernel.vmlinux]            [k] update_curr
     0.04%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.02%  iou-wrk-2966     [kernel.vmlinux]            [k] update_curr
     0.04%     0.01%  iou-wrk-2963     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.01%  iou-wrk-2958     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.04%  iou-wrk-2969     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] io_assign_current_work
     0.04%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.04%  iou-wrk-2976     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.04%     0.01%  iou-wrk-2980     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.02%  kswapd0          [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.04%     0.04%  iou-wrk-2954     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.02%  fio              [kernel.vmlinux]            [k] rcu_note_context_switch
     0.04%     0.04%  iou-wrk-2955     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.00%  fio              [kernel.vmlinux]            [k] do_group_exit
     0.04%     0.00%  fio              [kernel.vmlinux]            [k] 0xffffffffba0e7054
     0.04%     0.03%  fio              [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.04%     0.01%  iou-wrk-2980     [kernel.vmlinux]            [k] get_page_from_freelist
     0.04%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] lock_timer_base
     0.04%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.04%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.04%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.04%     0.04%  fio              [kernel.vmlinux]            [k] attach_entity_load_avg
     0.04%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] shrink_inactive_list
     0.04%     0.04%  iou-wrk-2964     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.04%  fio              [kernel.vmlinux]            [k] update_cfs_rq_h_load
     0.04%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] shrink_inactive_list
     0.04%     0.00%  swapper          [kernel.vmlinux]            [k] sysvec_call_function_single
     0.04%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] kiocb_done
     0.04%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] pagevec_lru_move_fn
     0.04%     0.02%  iou-wrk-2957     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.04%  iou-wrk-2956     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] update_curr
     0.04%     0.04%  iou-wrk-2953     [kernel.vmlinux]            [k] psi_group_change
     0.04%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.02%  iou-wrk-2961     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.01%  iou-wrk-2978     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.01%  iou-wrk-2971     [kernel.vmlinux]            [k] update_load_avg
     0.04%     0.01%  iou-wrk-2958     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.01%  iou-wrk-2976     [kernel.vmlinux]            [k] mark_page_accessed
     0.04%     0.00%  swapper          [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.04%     0.04%  swapper          [kernel.vmlinux]            [k] __switch_to_asm
     0.04%     0.04%  iou-wrk-2982     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.04%     0.01%  iou-wrk-2976     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.02%  iou-wrk-2988     [kernel.vmlinux]            [k] dequeue_entity
     0.04%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] __io_free_req
     0.04%     0.04%  iou-wrk-2965     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
